,0
31164,1_00052_01
31165,2_02747_03
31166,3_01340_03
31167,0_01683_04
31168,3_02823_04
31169,1_01152_02
31170,3_02271_02
31171,0_00578_03
31172,2_01892_01
31173,0_01306_02
31174,0_01632_01
31175,3_01321_01
31176,2_02577_01
31177,2_02538_03
31178,2_01361_01
31179,3_00248_02
31180,1_00616_03
31181,0_01515_02
31182,2_01666_02
31183,0_00974_04
31184,3_02169_03
31185,3_01793_01
31186,3_00549_03
31187,3_02835_02
31188,0_00684_02
31189,3_02591_03
31190,1_01015_01
31191,3_02869_02
31192,0_00514_02
31193,3_01806_04
31194,3_00412_03
31195,1_01132_03
31196,0_02442_02
31197,3_00586_02
31198,0_00891_02
31199,3_02639_01
31200,3_00270_01
31201,1_01316_03
31202,3_01515_04
31203,2_00072_04
31204,0_01970_01
31205,2_02351_03
31206,0_00612_03
31207,2_02098_01
31208,2_02501_01
31209,2_00159_03
31210,2_02695_03
31211,1_02044_02
31212,3_00368_03
31213,0_01385_03
31214,2_02098_02
31215,1_02155_04
31216,2_01987_03
31217,3_02548_02
31218,0_01903_03
31219,3_01272_02
31220,3_01837_03
31221,2_00178_04
31222,1_01297_02
31223,2_02008_01
31224,0_02661_03
31225,3_02242_01
31226,3_01690_02
31227,1_01728_03
31228,3_02553_01
31229,3_01102_01
31230,3_02185_03
31231,1_00576_02
31232,2_02010_01
31233,3_00893_02
31234,3_00999_04
31235,1_01548_01
31236,0_00919_01
31237,1_00935_03
31238,3_01001_05
31239,0_02469_02
31240,2_01660_02
31241,3_01707_01
31242,1_00810_04
31243,3_00501_02
31244,2_00700_03
31245,0_02966_03
31246,3_02054_03
31247,1_00114_01
31248,1_02242_02
31249,3_02338_01
31250,2_02635_01
31251,2_00084_02
31252,1_01395_03
31253,2_01774_01
31254,3_01214_02
31255,0_01364_01
31256,1_01515_01
31257,2_01146_06
31258,2_00852_02
31259,3_02828_02
31260,0_01358_03
31261,1_02014_02
31262,2_02870_05
31263,3_02968_02
31264,3_01800_01
31265,3_00584_01
31266,0_02835_03
31267,2_01438_04
31268,2_00352_01
31269,3_00533_05
31270,2_01025_03
31271,0_00479_01
31272,1_00921_03
31273,0_02298_01
31274,2_02542_02
31275,3_00791_01
31276,3_02503_02
31277,1_01266_01
31278,0_01794_03
31279,2_01731_02
31280,0_01677_01
31281,3_00132_01
31282,0_01933_01
31283,0_02249_04
31284,1_01858_02
31285,0_02333_03
31286,2_00578_06
31287,2_02214_02
31288,1_00383_02
31289,0_02791_04
31290,3_01711_03
31291,1_02171_02
31292,1_01512_04
31293,2_01529_01
31294,1_01913_04
31295,1_01519_01
31296,2_01474_04
31297,3_02521_02
31298,1_01639_01
31299,1_00808_02
31300,3_01542_02
31301,1_01853_04
31302,3_01724_01
31303,3_00699_05
31304,0_00914_03
31305,1_00741_01
31306,0_00577_01
31307,1_01169_03
31308,2_01257_04
31309,2_02700_02
31310,1_01973_02
31311,0_02916_01
31312,2_01217_01
31313,1_01970_03
31314,2_02490_01
31315,3_01156_03
31316,3_02053_04
31317,2_02687_02
31318,3_02072_05
31319,3_00606_03
31320,1_01606_01
31321,3_01143_02
31322,2_02105_01
31323,2_01933_03
31324,0_02150_02
31325,0_01616_02
31326,0_01686_01
31327,1_01081_03
31328,3_02573_07
31329,3_02272_05
31330,0_01052_03
31331,3_02583_01
31332,3_01474_02
31333,1_00035_03
31334,0_02173_03
31335,2_02639_03
31336,0_00871_03
31337,3_00098_02
31338,3_02883_04
31339,2_00206_02
31340,0_01466_05
31341,0_01967_01
31342,0_00298_01
31343,3_02387_02
31344,3_02045_05
31345,3_01060_02
31346,2_02605_02
31347,1_02303_03
31348,3_00915_02
31349,2_01204_02
31350,2_00278_04
31351,0_00764_03
31352,1_00218_01
31353,1_01831_01
31354,3_01550_03
31355,3_00606_01
31356,3_02871_03
31357,1_02346_02
31358,2_01072_04
31359,3_00673_03
31360,1_00433_06
31361,0_00704_02
31362,0_00448_03
31363,1_02037_01
31364,1_01718_01
31365,0_01083_02
31366,3_02416_01
31367,2_00986_01
31368,0_00120_03
31369,0_01989_04
31370,1_02391_02
31371,3_00352_03
31372,2_02535_04
31373,3_02653_02
31374,0_01581_03
31375,3_02398_03
31376,0_00476_03
31377,0_02268_04
31378,1_02121_03
31379,3_02918_01
31380,2_02217_03
31381,1_00904_03
31382,1_01276_05
31383,0_01585_02
31384,0_00986_04
31385,1_00811_01
31386,1_01578_01
31387,0_00849_01
31388,2_00372_02
31389,2_02560_01
31390,0_01766_01
31391,1_00205_01
31392,1_01014_04
31393,0_01741_01
31394,1_00996_04
31395,2_00740_06
31396,1_00011_02
31397,3_00675_02
31398,3_01750_01
31399,2_00830_01
31400,0_00237_04
31401,1_01437_03
31402,2_02298_02
31403,1_00828_01
31404,0_01828_02
31405,1_00276_06
31406,0_02037_02
31407,2_02384_02
31408,0_02384_02
31409,2_00662_01
31410,3_01456_03
31411,0_02420_02
31412,1_00478_02
31413,0_02538_02
31414,3_00167_01
31415,2_01582_02
31416,3_02559_05
31417,3_01904_02
31418,1_01106_01
31419,2_02870_03
31420,1_00317_04
31421,2_01342_03
31422,2_01730_01
31423,1_01791_01
31424,1_00600_02
31425,1_00653_03
31426,1_00979_02
31427,3_02353_03
31428,2_00803_01
31429,1_01154_01
31430,1_00717_02
31431,0_00488_05
31432,1_01540_01
31433,0_01476_04
31434,1_02021_01
31435,3_02596_01
31436,1_01882_03
31437,3_00881_01
31438,2_02316_02
31439,2_02387_03
31440,0_01437_03
31441,2_00354_02
31442,3_01054_02
31443,3_02559_01
31444,2_00910_03
31445,2_01938_02
31446,2_01923_01
31447,3_01461_05
31448,2_00439_01
31449,2_00474_04
31450,1_00520_04
31451,3_01398_01
31452,3_00682_02
31453,2_02321_02
31454,2_01584_04
31455,3_02178_04
31456,3_02596_03
31457,0_02156_03
31458,0_00986_03
31459,2_01939_03
31460,3_02287_03
31461,3_02564_02
31462,1_02049_03
31463,1_01184_01
31464,2_00656_02
31465,1_00130_02
31466,2_02889_01
31467,0_00165_05
31468,1_01165_03
31469,3_01782_01
31470,1_02391_05
31471,3_02301_02
31472,2_02638_05
31473,1_00901_02
31474,3_02417_03
31475,2_02942_05
31476,1_01879_03
31477,3_02276_04
31478,2_00644_03
31479,1_01381_02
31480,2_00571_01
31481,3_02466_03
31482,3_01725_02
31483,1_00960_03
31484,3_01138_04
31485,2_01323_04
31486,2_02847_01
31487,1_01123_02
31488,2_01016_01
31489,1_00226_01
31490,1_00002_02
31491,3_00804_02
31492,0_00845_01
31493,0_01533_02
31494,3_00583_02
31495,0_02553_02
31496,0_02066_02
31497,0_02099_03
31498,0_02409_01
31499,1_00841_01
31500,0_02715_01
31501,0_02689_03
31502,2_00796_01
31503,3_00177_03
31504,2_00088_02
31505,0_02007_02
31506,2_02078_02
31507,0_00592_03
31508,0_02839_01
31509,3_00298_02
31510,0_01194_03
31511,3_01955_02
31512,2_00604_02
31513,0_02514_02
31514,2_00704_02
31515,0_02469_04
31516,0_02714_02
31517,3_00197_03
31518,1_00403_02
31519,1_01602_01
31520,0_02115_01
31521,1_02479_01
31522,2_00840_01
31523,3_01136_02
31524,2_02165_03
31525,2_00800_02
31526,0_01722_01
31527,1_01461_04
31528,0_01291_03
31529,3_00964_04
31530,1_00067_03
31531,3_02788_01
31532,1_00827_01
31533,2_00808_03
31534,1_00376_01
31535,3_00040_03
31536,1_00456_01
31537,1_00985_04
31538,2_02360_07
31539,3_02555_02
31540,3_01613_03
31541,0_02182_01
31542,1_00354_04
31543,3_02913_02
31544,2_01432_03
31545,2_01699_03
31546,2_00858_04
31547,2_01293_04
31548,0_02257_03
31549,3_01674_01
31550,1_02451_03
31551,2_02604_02
31552,0_00267_03
31553,1_01812_04
31554,0_00222_01
31555,3_02606_02
31556,3_02446_01
31557,0_02443_03
31558,3_00083_04
31559,3_01106_03
31560,1_02104_02
31561,1_01739_04
31562,3_00375_03
31563,3_01436_01
31564,0_02360_03
31565,0_01846_02
31566,3_00679_04
31567,2_02245_01
31568,1_02203_01
31569,3_02838_02
31570,2_00282_03
31571,3_00744_03
31572,2_00943_01
31573,2_01778_02
31574,0_01233_02
31575,1_00315_01
31576,0_01990_01
31577,3_02390_02
31578,2_02263_01
31579,3_00292_04
31580,1_01803_05
31581,1_00418_02
31582,3_02625_01
31583,2_01762_04
31584,1_00528_02
31585,3_00011_02
31586,2_02282_03
31587,0_01019_03
31588,0_00025_03
31589,1_02285_03
31590,2_00126_02
31591,0_01078_05
31592,2_00498_03
31593,3_01519_02
31594,0_01294_01
31595,3_00093_03
31596,1_01857_02
31597,1_00110_03
31598,2_01984_02
31599,0_02359_01
31600,0_01841_03
31601,3_00870_03
31602,3_00153_04
31603,0_01778_01
31604,0_02776_02
31605,0_02340_02
31606,1_01127_04
31607,0_01206_04
31608,2_00961_02
31609,2_00534_01
31610,0_02792_03
31611,0_01083_01
31612,1_00764_02
31613,2_00774_04
31614,1_00026_04
31615,2_02854_01
31616,0_02625_02
31617,2_02820_01
31618,3_02835_03
31619,2_00318_03
31620,2_01264_02
31621,3_02000_01
31622,3_01058_03
31623,0_00927_02
31624,0_01139_04
31625,0_02546_04
31626,0_02195_02
31627,2_02888_04
31628,1_00413_04
31629,1_01971_02
31630,2_01957_02
31631,3_00904_01
31632,0_02024_02
31633,0_01410_02
31634,0_01163_01
31635,0_02327_05
31636,1_01782_04
31637,0_00088_03
31638,0_00872_01
31639,2_00395_02
31640,1_01280_03
31641,1_00285_02
31642,3_01597_04
31643,1_00758_01
31644,0_02574_03
31645,1_00343_05
31646,1_00164_02
31647,1_02272_02
31648,3_01163_01
31649,2_02291_02
31650,1_01409_04
31651,0_02363_04
31652,2_02694_03
31653,0_02405_01
31654,0_02620_02
31655,2_01816_02
31656,2_02778_02
31657,3_02978_05
31658,0_00634_01
31659,0_01400_02
31660,2_02446_01
31661,1_01594_01
31662,0_01511_03
31663,3_00733_02
31664,1_00990_06
31665,2_00640_02
31666,0_00192_02
31667,1_01184_04
31668,1_01322_01
31669,1_00152_01
31670,0_00786_01
31671,2_00443_03
31672,1_01510_03
31673,2_02569_02
31674,2_02560_02
31675,2_01822_03
31676,2_01052_05
31677,3_02045_06
31678,2_01811_04
31679,1_01453_05
31680,3_02746_01
31681,1_01179_01
31682,0_02498_04
31683,2_00931_04
31684,0_02956_02
31685,1_00138_01
31686,0_00730_01
31687,0_01458_04
31688,1_02202_02
31689,0_02437_03
31690,3_00988_02
31691,1_01451_01
31692,1_00887_02
31693,1_00488_05
31694,1_01953_03
31695,3_01051_02
31696,3_00054_02
31697,0_01743_03
31698,1_01852_04
31699,0_01435_03
31700,3_01849_01
31701,2_01647_01
31702,1_00637_03
31703,0_00978_02
31704,1_02090_01
31705,0_01228_01
31706,2_00600_02
31707,3_01992_02
31708,3_02550_03
31709,2_01968_03
31710,1_01714_02
31711,1_01888_03
31712,0_00812_01
31713,1_01599_03
31714,2_00146_02
31715,2_01648_02
31716,0_00936_02
31717,3_00298_01
31718,2_00937_02
31719,1_02155_03
31720,1_01247_03
31721,1_00797_03
31722,2_01960_02
31723,3_00659_03
31724,3_02543_03
31725,3_00378_03
31726,2_02456_03
31727,0_01189_02
31728,2_01951_03
31729,2_01921_01
31730,0_00846_02
31731,0_02156_01
31732,2_00201_03
31733,2_00931_02
31734,2_00507_02
31735,3_02362_01
31736,0_02340_04
31737,2_01356_01
31738,0_01187_04
31739,3_01227_01
31740,1_02196_02
31741,0_00809_01
31742,0_00580_04
31743,1_02111_02
31744,3_02219_02
31745,3_00139_01
31746,3_02708_03
31747,3_00114_02
31748,2_01392_02
31749,3_01120_04
31750,2_00902_02
31751,0_00820_01
31752,3_00392_01
31753,3_02287_04
31754,3_01083_01
31755,3_02610_03
31756,1_00240_01
31757,2_01634_01
31758,1_01712_02
31759,0_01920_03
31760,2_02908_02
31761,3_01488_01
31762,1_00264_01
31763,3_00948_02
31764,2_02254_01
31765,1_00418_04
31766,1_02481_03
31767,0_01647_01
31768,3_01569_02
31769,0_00633_01
31770,2_01966_01
31771,3_00650_04
31772,1_02483_02
31773,3_02031_04
31774,1_00137_05
31775,0_01006_03
31776,3_01264_02
31777,3_02477_03
31778,2_02393_01
31779,3_02090_01
31780,0_01838_01
31781,1_01525_02
31782,3_02501_01
31783,3_00244_05
31784,2_00392_03
31785,2_01426_03
31786,2_00205_01
31787,0_02459_01
31788,0_00498_01
31789,0_01353_01
31790,2_01782_03
31791,1_01839_01
31792,1_02189_02
31793,1_02018_03
31794,0_00681_02
31795,0_02731_03
31796,2_01808_02
31797,2_02170_02
31798,1_02177_03
31799,2_00818_02
31800,3_02377_01
31801,3_02722_03
31802,3_02129_03
31803,3_01763_01
31804,0_00848_02
31805,2_01915_02
31806,0_00609_04
31807,3_02646_03
31808,3_02700_01
31809,2_01869_03
31810,0_00098_01
31811,1_01457_02
31812,3_00238_03
31813,2_00266_02
31814,2_00051_02
31815,2_01718_04
31816,2_00311_03
31817,2_00471_01
31818,1_01865_01
31819,3_00708_02
31820,1_01440_04
31821,1_01068_03
31822,2_01547_03
31823,3_02163_02
31824,3_01761_02
31825,1_01404_02
31826,1_01259_06
31827,0_01897_04
31828,2_00242_02
31829,2_01638_03
31830,1_01753_02
31831,2_02934_03
31832,2_01200_02
31833,3_01281_04
31834,0_02364_03
31835,3_01326_04
31836,1_02191_01
31837,0_00798_03
31838,2_00937_01
31839,1_02184_03
31840,3_01432_02
31841,0_01350_02
31842,0_01312_01
31843,3_02299_02
31844,0_00043_01
31845,3_02662_03
31846,2_02166_04
31847,0_00641_03
31848,1_02165_04
31849,1_01820_01
31850,2_00363_03
31851,1_00150_01
31852,2_01617_02
31853,0_02336_01
31854,3_02737_01
31855,1_02053_05
31856,3_00498_03
31857,3_01003_02
31858,3_01505_03
31859,1_00678_03
31860,3_00426_01
31861,0_02713_02
31862,3_01189_04
31863,0_00908_02
31864,2_02445_03
31865,1_01340_04
31866,1_02109_03
31867,1_00491_02
31868,2_01338_01
31869,3_01830_03
31870,1_01036_02
31871,2_00371_01
31872,3_00394_01
31873,0_02116_04
31874,2_01519_04
31875,0_01883_03
31876,0_00312_01
31877,3_02687_01
31878,2_02219_01
31879,1_02029_02
31880,2_02338_01
31881,0_02202_03
31882,0_00927_01
31883,0_01917_02
31884,3_01140_05
31885,1_02304_01
31886,0_00242_05
31887,0_02699_01
31888,2_01069_03
31889,2_02042_01
31890,1_00771_01
31891,2_00683_01
31892,0_02013_02
31893,3_00758_02
31894,0_00371_03
31895,2_01467_05
31896,1_00359_04
31897,1_01021_02
31898,1_00363_01
31899,3_00907_01
31900,2_00116_01
31901,2_02324_01
31902,1_01813_04
31903,3_00573_01
31904,1_00526_03
31905,1_00877_03
31906,2_02689_01
31907,2_01741_02
31908,3_01297_01
31909,0_02650_01
31910,3_01550_04
31911,0_00148_05
31912,0_00327_03
31913,3_00194_05
31914,3_02065_04
31915,2_00965_02
31916,3_00604_03
31917,0_02114_05
31918,2_01706_01
31919,1_00596_02
31920,1_01115_01
31921,2_00835_05
31922,0_01305_02
31923,3_00125_03
31924,3_02135_01
31925,1_01589_03
31926,1_02429_02
31927,1_00930_02
31928,3_01662_02
31929,3_01546_01
31930,0_01491_01
31931,0_01452_01
31932,1_00926_04
31933,0_00083_01
31934,3_00325_02
31935,3_00688_02
31936,3_00561_03
31937,1_02018_02
31938,2_02243_01
31939,0_02403_02
31940,1_01090_02
31941,0_01618_03
31942,1_00341_02
31943,1_01706_01
31944,1_00844_01
31945,1_01667_01
31946,2_00588_02
31947,2_00260_02
31948,0_00232_03
31949,1_00005_02
31950,3_02434_04
31951,2_02910_02
31952,1_00270_04
31953,3_02381_03
31954,0_02555_01
31955,1_02317_02
31956,2_01602_02
31957,3_02324_02
31958,3_02630_01
31959,1_00674_02
31960,3_01069_01
31961,2_02685_04
31962,0_00866_01
31963,1_00737_03
31964,2_01139_04
31965,1_01878_01
31966,0_02668_03
31967,3_02130_04
31968,3_00619_02
31969,0_02972_01
31970,1_01068_04
31971,2_02363_03
31972,2_01469_03
31973,1_01647_01
31974,3_02892_01
31975,1_02466_02
31976,3_01398_03
31977,3_00479_02
31978,1_00710_01
31979,0_00976_02
31980,2_02122_02
31981,3_01302_01
31982,3_02569_02
31983,3_01072_03
31984,1_00749_05
31985,3_00373_02
31986,3_00279_02
31987,3_02550_02
31988,3_00854_01
31989,1_01235_04
31990,3_02956_02
31991,3_00408_01
31992,1_01787_05
31993,3_00617_02
31994,3_02056_01
31995,3_00274_02
31996,1_00494_01
31997,2_02709_02
31998,3_01925_02
31999,2_00318_02
32000,2_01612_01
32001,1_01881_04
32002,3_01967_04
32003,0_02220_03
32004,2_01372_01
32005,0_01037_03
32006,0_00359_02
32007,0_02390_01
32008,2_01461_01
32009,1_01786_01
32010,2_01177_03
32011,0_02443_01
32012,0_02385_03
32013,1_00077_02
32014,2_00247_02
32015,2_00959_03
32016,0_00805_03
32017,2_02829_01
32018,1_00352_01
32019,1_01104_03
32020,1_00232_04
32021,2_01397_03
32022,3_02886_01
32023,3_00575_02
32024,2_00586_03
32025,0_02267_04
32026,2_01829_01
32027,1_02249_03
32028,3_00085_04
32029,3_00468_02
32030,3_02549_03
32031,2_01175_03
32032,2_02304_03
32033,2_00500_04
32034,0_02579_01
32035,2_02130_02
32036,1_00620_03
32037,1_01426_02
32038,2_01911_03
32039,3_02499_06
32040,0_01872_02
32041,2_01397_02
32042,3_00229_02
32043,0_02222_04
32044,0_00259_01
32045,3_01834_04
32046,0_02923_03
32047,2_00348_01
32048,1_00317_01
32049,3_00085_02
32050,3_02624_02
32051,1_01870_01
32052,0_01538_05
32053,1_00448_02
32054,2_01707_05
32055,2_01523_03
32056,0_00891_01
32057,2_01983_04
32058,3_02086_01
32059,2_00322_03
32060,3_02983_04
32061,2_01599_02
32062,2_02449_02
32063,2_00243_02
32064,2_00642_01
32065,1_00212_03
32066,2_00920_01
32067,3_02924_02
32068,1_00489_05
32069,0_02456_02
32070,2_02927_02
32071,3_00276_07
32072,3_02370_01
32073,0_02728_02
32074,2_00444_02
32075,1_00925_03
32076,2_00808_02
32077,1_01207_04
32078,3_00154_01
32079,2_01331_02
32080,3_00664_01
32081,3_00876_02
32082,1_00751_01
32083,0_00863_01
32084,3_01919_01
32085,3_00304_03
32086,2_01680_02
32087,0_00394_02
32088,3_01554_02
32089,0_02646_02
32090,0_00203_02
32091,3_00642_01
32092,2_02158_01
32093,2_00937_03
32094,2_01048_02
32095,3_02212_02
32096,1_00984_02
32097,2_00364_01
32098,3_01464_01
32099,3_02955_02
32100,0_01001_01
32101,2_02863_04
32102,1_01769_02
32103,0_00258_05
32104,1_02129_04
32105,3_01857_03
32106,0_02632_01
32107,3_02821_03
32108,2_02717_02
32109,3_02822_01
32110,1_01756_02
32111,0_02135_04
32112,3_01704_03
32113,3_01936_01
32114,3_01034_04
32115,1_01386_02
32116,2_01913_03
32117,3_00304_04
32118,3_02948_02
32119,1_02020_02
32120,0_02358_04
32121,2_01557_05
32122,2_01793_03
32123,0_00797_02
32124,0_01135_02
32125,0_02201_04
32126,1_01631_03
32127,0_01995_03
32128,1_02157_01
32129,2_00582_02
32130,3_01023_03
32131,0_00060_02
32132,0_00374_03
32133,2_01863_01
32134,1_00129_03
32135,2_01535_04
32136,2_01491_02
32137,3_02374_04
32138,2_00454_06
32139,3_01810_02
32140,2_00541_01
32141,3_02836_02
32142,0_02082_03
32143,3_00036_02
32144,3_00995_04
32145,2_02752_01
32146,2_01172_01
32147,1_02204_06
32148,2_00794_04
32149,0_01799_01
32150,0_01621_03
32151,1_02300_05
32152,0_02155_01
32153,0_02576_03
32154,0_01797_05
32155,0_01004_01
32156,0_01594_02
32157,3_02211_02
32158,2_00256_01
32159,1_00809_03
32160,1_00466_03
32161,3_00023_02
32162,1_02310_02
32163,2_00929_01
32164,1_00798_03
32165,0_02018_04
32166,3_02731_01
32167,0_00059_04
32168,2_00295_01
32169,1_00270_03
32170,0_00330_04
32171,0_02089_03
32172,2_01001_05
32173,0_02258_02
32174,0_01979_03
32175,0_00828_02
32176,1_00624_02
32177,3_01813_01
32178,1_00122_04
32179,0_01965_03
32180,0_01337_03
32181,1_01656_04
32182,0_01410_03
32183,2_01637_02
32184,0_00889_03
32185,1_02232_01
32186,0_01328_03
32187,2_00899_05
32188,3_02365_03
32189,2_01203_01
32190,3_01381_01
32191,3_00516_01
32192,1_00916_02
32193,0_02323_01
32194,1_02268_05
32195,1_01447_01
32196,1_00336_02
32197,2_01176_01
32198,3_01675_06
32199,1_01273_01
32200,3_01242_04
32201,1_02054_03
32202,2_01373_02
32203,2_02208_01
32204,2_01556_02
32205,2_02568_01
32206,2_02728_03
32207,3_01365_01
32208,0_02197_02
32209,2_00975_01
32210,0_00502_01
32211,3_00257_03
32212,3_00907_04
32213,2_02683_03
32214,1_01390_01
32215,3_01284_04
32216,3_00444_01
32217,0_01030_03
32218,0_00250_02
32219,0_01507_03
32220,1_02487_02
32221,3_00170_01
32222,1_00522_07
32223,1_02303_01
32224,3_01376_02
32225,0_00696_03
32226,1_00460_05
32227,1_01097_02
32228,2_00618_03
32229,0_00676_04
32230,1_01855_01
32231,1_01523_04
32232,1_00563_03
32233,0_00011_03
32234,2_01616_03
32235,1_01671_01
32236,3_02395_03
32237,1_02306_06
32238,0_01943_03
32239,3_00379_01
32240,2_01868_02
32241,3_02860_01
32242,1_01105_01
32243,3_00946_03
32244,1_00232_02
32245,0_02208_01
32246,0_01188_02
32247,0_00605_03
32248,0_02284_05
32249,3_00183_04
32250,0_02821_01
32251,1_00457_02
32252,2_00641_02
32253,0_00179_03
32254,1_02189_01
32255,2_01736_02
32256,3_01654_01
32257,2_01223_02
32258,0_00838_03
32259,2_01621_02
32260,3_00225_04
32261,3_02398_02
32262,1_02236_05
32263,3_01003_03
32264,1_01061_02
32265,1_01683_02
32266,2_02272_04
32267,0_02442_03
32268,1_00540_01
32269,2_01899_03
32270,1_01244_01
32271,3_01669_04
32272,2_00679_01
32273,0_00035_01
32274,2_02182_03
32275,2_01812_04
32276,3_00701_01
32277,2_02721_02
32278,0_00081_03
32279,3_02584_03
32280,1_02052_01
32281,1_00943_03
32282,3_02813_03
32283,2_02864_02
32284,2_01107_01
32285,0_01669_03
32286,0_00923_03
32287,2_02268_03
32288,3_00563_04
32289,3_01921_03
32290,0_01744_02
32291,2_00518_03
32292,1_01919_03
32293,0_02759_03
32294,3_01076_04
32295,1_02004_01
32296,3_01335_03
32297,3_02569_03
32298,3_02222_01
32299,0_01404_03
32300,1_01496_01
32301,3_00564_03
32302,2_01681_01
32303,2_01080_01
32304,0_01891_01
32305,1_01670_02
32306,3_00328_04
32307,2_02519_03
32308,2_00163_01
32309,0_02662_03
32310,3_02246_04
32311,3_01002_02
32312,2_01941_01
32313,3_02834_01
32314,0_01245_05
32315,2_02525_02
32316,3_01514_02
32317,0_00626_02
32318,2_00028_02
32319,3_01042_01
32320,3_02838_05
32321,3_00182_03
32322,0_00828_04
32323,2_02352_01
32324,3_00640_01
32325,0_00010_02
32326,3_01542_03
32327,1_00547_03
32328,3_01927_02
32329,2_02360_03
32330,2_00477_04
32331,0_01623_01
32332,3_01840_03
32333,3_01697_02
32334,1_01344_02
32335,0_00768_01
32336,2_02817_01
32337,2_00982_02
32338,0_00396_02
32339,2_01554_03
32340,0_01162_04
32341,3_00126_02
32342,1_00469_03
32343,2_02812_01
32344,1_00921_01
32345,3_02229_01
32346,1_00195_02
32347,1_00914_02
32348,1_01619_04
32349,1_01803_01
32350,0_01712_01
32351,3_02676_03
32352,2_01732_02
32353,0_00545_03
32354,0_02917_05
32355,0_02852_02
32356,3_01483_01
32357,2_02097_01
32358,0_00539_02
32359,0_02677_02
32360,2_01977_02
32361,1_00177_02
32362,3_01257_03
32363,1_01278_04
32364,3_00532_02
32365,0_02905_01
32366,2_01481_02
32367,3_02202_03
32368,3_01371_03
32369,2_00774_02
32370,1_02488_01
32371,1_02278_03
32372,2_00784_03
32373,0_02127_03
32374,0_00096_03
32375,2_00912_02
32376,1_01914_02
32377,3_00662_01
32378,2_01010_02
32379,0_00926_01
32380,1_02256_02
32381,1_01410_01
32382,2_01032_02
32383,3_01767_03
32384,3_02761_03
32385,0_02508_04
32386,0_02406_01
32387,3_02617_03
32388,1_02066_03
32389,2_01751_02
32390,0_02571_03
32391,3_02605_04
32392,2_01663_04
32393,1_01865_03
32394,1_00839_02
32395,0_01890_02
32396,1_00190_01
32397,0_01783_03
32398,3_00663_01
32399,3_02687_02
32400,1_00488_03
32401,0_00148_04
32402,3_02759_03
32403,0_00569_01
32404,0_01546_01
32405,1_01492_04
32406,3_02597_04
32407,2_01875_02
32408,1_02119_03
32409,2_01503_02
32410,1_01297_01
32411,0_02955_03
32412,2_00689_03
32413,3_02140_04
32414,2_00616_03
32415,2_02399_03
32416,1_01321_01
32417,2_00666_02
32418,2_02553_03
32419,1_01428_03
32420,2_01466_03
32421,2_00038_01
32422,0_01739_04
32423,3_02619_01
32424,3_01088_02
32425,0_01306_03
32426,2_01670_02
32427,2_01212_03
32428,2_01002_02
32429,3_01950_01
32430,0_02776_04
32431,3_01521_03
32432,0_00122_02
32433,2_00262_02
32434,0_00569_03
32435,2_00124_02
32436,2_00168_02
32437,3_02614_01
32438,2_01430_01
32439,2_02759_04
32440,1_00804_05
32441,0_01273_03
32442,3_01856_03
32443,3_02835_04
32444,2_01652_02
32445,2_02663_01
32446,2_00010_01
32447,1_00090_01
32448,1_02387_02
32449,0_01039_02
32450,2_00494_01
32451,1_02066_01
32452,2_02011_04
32453,2_01576_04
32454,3_02477_02
32455,0_00405_02
32456,3_00917_03
32457,2_00358_02
32458,3_02722_02
32459,3_02778_03
32460,0_00624_01
32461,2_02819_04
32462,0_02734_04
32463,0_00795_01
32464,3_00844_01
32465,0_02727_03
32466,0_02714_04
32467,1_01451_03
32468,0_01735_02
32469,0_01442_01
32470,1_00381_04
32471,0_00937_04
32472,0_02125_01
32473,3_01303_05
32474,0_00183_03
32475,2_00047_03
32476,0_00637_01
32477,0_00001_04
32478,0_01061_03
32479,2_02549_01
32480,1_02008_02
32481,3_00812_03
32482,2_01676_02
32483,0_00747_04
32484,0_02556_01
32485,0_00891_03
32486,3_00470_05
32487,2_02383_01
32488,0_01818_03
32489,0_01332_03
32490,0_01923_03
32491,1_00379_05
32492,3_00485_01
32493,3_02409_02
32494,1_00737_01
32495,0_00278_03
32496,0_00361_04
32497,0_00101_01
32498,2_02831_02
32499,2_01477_04
32500,0_00196_02
32501,0_00110_02
32502,0_02032_03
32503,1_01789_02
32504,3_02903_04
32505,1_02281_01
32506,1_01521_03
32507,3_02164_03
32508,3_01151_01
32509,1_01512_01
32510,2_00125_01
32511,0_02767_02
32512,3_01797_04
32513,1_02178_02
32514,3_01080_01
32515,3_00573_03
32516,3_02931_02
32517,2_01001_03
32518,0_01358_02
32519,1_02088_03
32520,1_00424_01
32521,1_00607_02
32522,2_00464_03
32523,2_01461_03
32524,2_00792_03
32525,0_02320_01
32526,3_01748_02
32527,1_00316_02
32528,1_02126_02
32529,2_00111_01
32530,2_02954_01
32531,2_01105_02
32532,0_00503_01
32533,2_02451_02
32534,3_00862_01
32535,1_00915_02
32536,1_00732_03
32537,3_01927_03
32538,0_02492_03
32539,2_00366_02
32540,3_02909_02
32541,3_01506_02
32542,3_02206_04
32543,2_01027_02
32544,2_01745_02
32545,2_01130_03
32546,2_01301_03
32547,3_00702_03
32548,3_02318_04
32549,2_02909_02
32550,2_00841_02
32551,2_01896_01
32552,3_02392_01
32553,3_02772_02
32554,0_00743_03
32555,3_01363_01
32556,0_00147_01
32557,3_01754_04
32558,0_00631_02
32559,3_02635_03
32560,2_01039_01
32561,2_00623_02
32562,1_00174_02
